Location,Name,Frequency,Duplex,Offset,Tone,rToneFreq,cToneFreq,DtcsCode,DtcsPolarity,RxDtcsCode,CrossMode,Mode,TStep,Skip,Power,Comment,URCALL,RPT1CALL,RPT2CALL,DVCODE
324,Richland,462.625000,+,5.000000,TSQL,162.2,162.2,023,NN,023,Tone->Tone,FM,5.00,,10W,"VA | Russell | Richlands, BIG A MOUNTAIN, VA | WRFZ495",,,,
325,Woodbrid,462.625000,+,5.000000,Tone,141.3,88.5,023,NN,023,Tone->Tone,FM,5.00,,10W,"VA | Prince William | Woodbridge, Government Complex Center | WSHN928",,,,
326,Hampton,462.650000,+,5.000000,TSQL,114.8,114.8,023,NN,023,Tone->Tone,FM,5.00,,10W,VA | (independent) | Hampton | WRTM515,,,,
327,Hotsprin,462.650000,+,5.000000,TSQL,206.5,206.5,023,NN,023,Tone->Tone,FM,5.00,,10W,"VA | Bath | Hot springs, Ingalls air field | WRUJ544",,,,
328,FallsChu,462.675000,+,5.000000,TSQL,141.3,141.3,023,NN,023,Tone->Tone,FM,5.00,,10W,"VA | Fairfax | Falls Church, Seven Corners | KAD6329",,,,
329,Gordonsv,462.675000,+,5.000000,Tone,123.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,10W,"VA | Orange | Gordonsville, Gibson Mountain | WQYH591",,,,
330,GreenBay,462.675000,+,5.000000,TSQL,141.3,141.3,023,NN,023,Tone->Tone,FM,5.00,,10W,VA | Prince Edward | Green Bay | WQAI638,,,,
331,Pearisbu,462.675000,+,5.000000,DTCS,88.5,88.5,073,NN,073,Tone->Tone,FM,5.00,,10W,"VA | Giles | Pearisburg, Mtlake | WROV418",,,,
332,Covingto,462.700000,+,5.000000,TSQL,151.4,151.4,023,NN,023,Tone->Tone,FM,5.00,,10W,VA | Alleghany | Covington | WRUJ544,,,,
333,Frontroy,462.700000,+,5.000000,TSQL,114.8,114.8,023,NN,023,Tone->Tone,FM,5.00,,10W,"VA | Warren | Front royal, Happy Creek | WRXL290",,,,
334,Galax,462.700000,+,5.000000,Tone,118.8,88.5,023,NN,023,Tone->Tone,FM,5.00,,10W,"VA | Carroll | Galax, 402 Country Club Ln | WRKU609",,,,
335,GateCity,462.700000,+,5.000000,TSQL,103.5,103.5,023,NN,023,Tone->Tone,FM,5.00,,10W,"VA | Scott | Gate City, Clinch Mountain | WSGI446",,,,
336,Kenbridg,462.700000,+,5.000000,DTCS,88.5,88.5,245,NN,245,Tone->Tone,FM,5.00,,10W,"VA | Lunenburg | Kenbridge, Old America Gas Building | WSJP550",,,,
337,Lovingto,462.700000,+,5.000000,TSQL,77.0,77.0,023,NN,023,Tone->Tone,FM,5.00,,10W,"VA | Nelson | Lovington, Rockfish | WRWN411",,,,
338,Pearisbu,462.700000,+,5.000000,TSQL,100.0,100.0,023,NN,023,Tone->Tone,FM,5.00,,10W,"VA | Giles | Pearisburg, Dismal peak | WSCP210",,,,
339,Pearisbu,462.700000,+,5.000000,TSQL,100.0,100.0,023,NN,023,Tone->Tone,FM,5.00,,10W,"VA | Giles | Pearisburg, Dismal Peak | WRWK421",,,,
340,Troy,462.700000,+,5.000000,Tone,156.7,88.5,023,NN,023,Tone->Tone,FM,5.00,,10W,VA | Fluvanna | Troy | WSBV209,,,,
341,Verona,462.700000,+,5.000000,TSQL,123.0,123.0,023,NN,023,Tone->Tone,FM,5.00,,10W,VA | Augusta | Verona | WRQJ344,,,,
342,Bluefiel,462.725000,+,5.000000,TSQL,141.3,141.3,023,NN,023,Tone->Tone,FM,5.00,,10W,"VA | Bland | Bluefield, East River Mountain | WRQC755",,,,
343,Urbanna,462.725000,+,5.000000,TSQL,199.5,199.5,023,NN,023,Tone->Tone,FM,5.00,,10W,VA | Middlesex | Urbanna | WSCP976,,,,
